elora2008							
53	-3.2	-14.2	0.14	2.2	11.91	83.69	
54	-4	-17.9	0.19	2.04	13.04	79.14	
55	-2.2	-15.1	0.1	3.64	16.3	86.63	
56	-1.1	-11.7	0.06	3.77	7.4	89.79	
57	-0.4	-10.6	0.15	3.75	8.06	91.07	
58	-10.6	-18.1	0.08	5.94	11.88	73.72	
59	-12.5	-20.3	0.17	2.85	13.38	73.34	
60	-2.6	-8.7	0.08	4.32	7.87	95.04	
61	-0.3	-14.8	0.07	5.51	8.3	86.15	
62	8.8	-3.3	0.6	2.81	4.76	86.94	
63	-2.7	-5.9	0.47	7.41	8.09	89.58	
64	-3	-15.2	0.86	6.27	9.92	74.21	
65	0.4	-12.9	0.09	5.45	7.85	83.37	
66	-3.8	-8.7	0.24	3.97	8.74	88.4	
67	-7.6	-10.8	0.89	4.31	6.72	84.77	
68	-7.2	-21.2	0.21	7.52	3.3	84.97	
69	-2.9	-23.2	0.35	4.82	10.76	77.67	
70	-1.7	-20.5	0.3	1.6	10.29	79.74	
71	-1	-12.3	0.13	4.35	11.5	90.5	
72	2.3	-11.9	0.08	4.22	10.39	82.28	
73	6.8	-8.3	0	4.16	6.37	91.41	
74	1.3	-3.6	0	2.39	12.46	94.59	
75	-2.3	-11.7	0	3.12	11.81	83	
76	-0.9	-15.7	0.27	4.56	14.31	78.44	
77	2.1	-3.2	0.57	3.1	13.06	75.95	
78	2.4	-0.9	0.57	3.93	5.1	95.47	
79	-0.9	-4.7	0	4.33	7.54	91.86	
80	-2.9	-8.4	0	6.62	9.73	79.01	
81	-2.1	-10.3	0	3.4	14.69	67.18	
82	-1.4	-12.8	0.45	4.09	18.25	67.23	
83	-4	-15.8	0.33	1.86	18.77	76.08	
84	3.4	-15.1	0.26	2.09	17.12	69.96	
85	2.8	-5.5	0	6.32	7.82	90.9	
86	3	-5.7	0.15	3.69	18.65	74.57	
87	0.1	-8	0	1.99	14.09	79.95	
88	1.6	-11.5	0.17	3.72	17.24	75.27	
89	2	-8.6	0.15	1.96	21.39	71.35	
90	7.8	0.9	1.26	4.59	17.11	71.39	
91	9.1	-3.1	1.11	4.4	7.2	96.32	
92	1.4	-6.8	0	8.92	8.61	89.92	
93	8.8	-6.2	0	2.55	19.58	65.41	
94	2.9	-0.2	0.98	2.23	20.69	68.8	
95	11.4	-2.1	0	2.71	5.89	94.66	
96	11.7	-0.3	0	1.83	22.36	71.05	
97	13.8	1.3	0	3.26	22.58	76.11	
98	17	0.5	0	3.55	18.7	90.27	
99	15.2	3	0.24	2.07	20.02	77.95	
100	11.8	0.1	0.08	5.88	20.96	79.53	
101	5.2	1.4	1.76	3.05	20.67	77.81	
102	7.5	1.6	0.07	4.66	9.05	94.36	
103	5.1	-1.1	0.07	4	10.03	85.88	
104	9.1	-1.7	0	4.1	22.06	75.55	
105	11.8	-4.5	0	3.03	23.48	68.48	
106	16.3	0.7	0	2.12	24.71	59.31	
107	20.5	2.8	0	4.04	24.7	62.93	
108	24.1	5.2	0	2.97	23.59	71.12	
109	24.6	7.6	0	2.18	23.98	70.87	
110	23	8.9	0	2.4	22.4	76.83	
111	20.9	9.2	0	2.28	23.31	87.92	
112	21.9	8.5	0.16	2.29	22.63	83.38	
113	20.3	5.5	0.07	2.15	24.1	77.24	
114	19.1	2.6	0.24	3.21	22.85	74.05	
115	20.7	6.7	0.11	2.72	25.48	57.19	
116	19.9	4.2	0	2.57	16.91	82.83	
117	18	1.6	0.38	4.74	13.46	74.75	
118	6.5	-0.9	0.95	2.45	26	61.15	
119	6.6	-3.9	0	3.89	9.37	81.98	
120	9.9	-5.2	0.24	3.43	20.53	65.97	
121	11.8	-3.3	0.81	2.01	22.67	57.11	
122	9.7	6.4	0.98	3.34	15.92	70.65	
123	16.5	8.9	1.34	3.42	8.49	95.42	
124	11.8	2.5	0.14	3.66	5.8	91.96	
125	19.2	1.8	0	3.88	26.95	65.79	
126	16.3	2.3	0.08	3.29	25.12	66.83	
127	18.6	5.5	1.09	1.56	15.98	62.92	
128	12.7	4.7	0	3.99	8.85	83.76	
129	15	3.6	0	2.66	23.86	74.28	
130	17.6	6.6	0	3.36	25.84	72.53	
131	14.1	5.2	0.15	2.32	26.36	63.78	
132	14.7	6.9	0.39	4.22	10.21	76.92	
133	20.1	4.3	0.06	1.95	18.02	74.08	
134	15.9	3.6	0.5	1.86	27.32	67.28	
135	15.2	3.3	0	3.54	8.39	82.96	
136	17.6	6.3	0	2.5	28.29	67.08	
137	15.2	2.5	0.27	1.77	24.79	61.85	
138	8.4	2.2	1.16	4.69	22.28	71.43	
139	8.6	1.7	0.07	3.86	11.71	79.36	
140	15.3	0.7	0.07	4.6	12.96	71.69	
141	7.2	1.7	0.1	2.64	26.64	62.5	
142	12.4	3.8	0	4.25	11.67	77.36	
143	16.3	3	0	4.51	17.31	76.16	
144	17.2	5.8	0	3.35	21.14	71.8	
145	21.4	4.8	0	3.08	28.68	67.54	
146	25.9	10.4	0	2.37	28.63	56.29	
147	14.7	1.7	0	4.7	22.16	77.53	
148	16.1	0.3	0.12	4.41	28.63	68.76	
149	22	2.6	0.09	1.9	29.8	56.14	
150	16.4	5.3	0.54	2.71	29.49	49.21	
151	21.5	9.6	0.65	2.81	11.2	61.96	
152	16.6	7	0	4.5	12.64	80.33	
153	24.5	6.8	0.08	3.69	13.97	75.52	
154	18.1	12.6	0.66	3.09	28.54	61.14	
155	17.1	12.7	0	2.05	12.81	78.87	
156	22.3	13.7	0.12	3.68	11.58	82.82	
157	30.7	17.3	0.23	2.71	14.96	91.34	
158	28.5	19.9	0	4.73	27.93	75.83	
159	28.8	18.4	0.16	4.52	24.09	75.7	
160	30.5	17.3	0.46	4.27	24.58	81.41	
161	21.2	13.5	1.33	4.42	22.11	79.24	
162	22.5	11.2	0	3.89	10.29	82.67	
163	20.7	12.4	0	2.96	26.38	67.15	
164	28.3	15	0	3.87	27.68	64.88	
165	24.2	13.6	0.23	2.78	21.38	86.14	
166	26.4	12.8	0.86	2.33	21.09	71.75	
167	20.5	9.9	0.87	2.93	27.04	69.3	
168	14.5	6.9	0.15	3.25	25.73	72.09	
169	16.5	7	0	3.86	14.23	76.54	
170	15	6.3	0.09	2.39	18.71	74.3	
171	21.6	6.6	0	2.4	9.45	80.73	
172	24	9.2	0.07	1.64	23.86	68.51	
173	22.8	11.9	0.35	2.81	21.53	72.16	
174	22.4	10.5	0.07	2.74	21.46	72.35	
175	22.6	11.4	0	2.09	17.61	73.79	
176	26	11	0	2.48	26.38	65.99	
177	27.2	18.4	0	3.14	27.44	62.56	
178	27.1	15.9	0.06	3.24	24.32	75.96	
179	24.3	16.2	2.3	1.85	26.89	65.26	
180	20.4	12.5	0.07	3.88	13.96	81.14	
181	19.8	10.3	0	3.61	17.73	72.67	
182	22.6	9.2	0.12	2.94	17.27	70.94	
183	26.1	10.7	0.06	2.49	29.4	51.8	
184	19.8	10.7	0.2	5.47	25.44	61.6	
185	22.3	7.7	0.09	3.24	23.98	72.23	
186	24.7	8.6	0	1.32	27.93	54.65	
187	26.8	10.3	0.09	0.99	29.44	52.83	
188	28.2	11.2	0	1.71	28.7	54.55	
189	27.9	20.2	0.06	2.56	24.53	59.39	
190	25.2	11.5	0	4.35	18.24	74.99	
191	24.7	9.4	0.06	3.58	25.71	67.34	
192	25.2	16	2.56	2.9	28.33	55.52	
193	26.6	17.1	0.34	1.48	21.02	72.5	
194	25.1	15.7	0.07	3.48	10.88	79.97	
195	21.6	10.5	0	4.22	27.97	60.9	
196	25.3	7.8	0.08	3.36	19.46	62.27	
197	28.6	14.8	0	1.86	27.95	52.16	
198	28.4	17.9	0	2.38	26.25	61.44	
199	27.2	19.1	0	2.21	25.69	68.41	
200	28.1	17.6	1.13	3.71	12.58	65.76	
201	21.6	15.7	2.91	1.87	18.74	74.61	
202	24.1	15.2	0.54	1.69	7.79	82.5	
203	23.4	15.5	3.45	1.8	20.75	74.9	
204	19.4	15.2	0.09	0.71	22.08	76.37	
205	24.3	12.2	0	2.64	8.41	79.19	
206	25.4	12.3	0	2.74	25.39	66.52	
207	26	12.9	0	2.97	25.43	63.28	
208	24.6	10.3	0	3.62	19.05	73.82	
209	24.8	11.9	0	3.22	21.69	64.38	
210	26.4	10.1	0	2.6	24.44	68.96	
211	25.2	16.2	1.28	1.2	25.62	64.46	
212	24.5	14	0	3.3	14.09	83.14	
213	24.9	12.4	0	3.02	23.69	70.08	
214	23.8	14.2	0	2.01	21.03	65.79	
215	24.5	11.4	0	2.76	21.43	65.91	
216	25.3	8.9	0	2.69	22.97	63.99	
217	26.6	15.5	2.82	1.4	15.71	63.86	
218	24.5	14.6	0	2.41	15.51	79.35	
219	23.3	12.8	0.96	3.28	25.58	64.12	
220	20.4	10	0.08	2.41	22.65	68.24	
221	17.9	8.4	4.31	3.87	22.38	67.68	
222	18.2	9.5	0.76	3.1	11.17	71.81	
223	22.7	10.6	0	2.46	16.39	87.87	
224	22.1	11	0	2.83	21.27	72.17	
225	19.5	10	1.39	2.19	20.17	70.89	
226	23.5	10.3	0.12	1.48	13.3	72.43	
227	21.5	9.7	0	1.33	22.82	65.86	
228	22.7	11.1	0	1.78	16.53	71.62	
229	25.3	12.6	0	2.87	24.36	65.78	
230	27.2	14.4	0.65	2.8	20.78	67.53	
231	19.9	9.1	0	3.73	21.82	74.43	
232	22.4	7.8	0	2.81	25.03	63.25	
233	24.5	8.5	0	1.62	24.62	62.34	
234	27.8	14.3	0	2.03	23.25	59.69	
235	27.8	15.2	0	2.23	19.52	66.81	
236	25.7	12.5	0	2.73	21.77	61.85	
237	19.5	9.1	0.06	3.14	18.75	69.03	
238	21.7	5.4	0.17	2.84	21.6	63.06	
239	22	7.7	0	2.68	23.67	53.16	
240	20.5	14.8	0.07	2.93	18.82	59.64	
241	22.6	14.5	0.68	2.82	8	80.19	
242	24.8	11.2	0	1.36	11.17	82.72	
243	26.4	10.5	0	1.91	22.68	60	
244	26.8	11.6	0	0.63	21.05	55.12	
245	27.3	11	0	1.55	22.22	59.79	
246	28.3	10.3	0.08	1.13	21.94	53.67	
247	24.5	13.9	0	1.41	20.88	54.46	
248	22.4	14.3	0.26	2.23	17.01	66.56	
249	20.5	8.4	0	4.83	5.46	73.5	
250	18.5	7.8	1.31	2.62	18.8	67.51	
251	20.8	7.5	1.7	2.1	10.77	76.69	
252	17.3	5.1	0.49	2.65	14.44	71.52	
253	17.7	4.4	0	3.06	13.97	72.38	
254	19.8	5.4	0	1.79	19.12	63.37	
255	20.8	12	0.11	1.92	16.68	66.62	
256	22.5	16.8	4.08	2.85	6.94	89.93	
257	25.9	14.1	2.24	2.37	5.64	93.52	
258	14.2	4.6	0.07	5.34	10.05	85.82	
259	17.8	3.4	0.07	3.71	11.75	76.3	
260	21.4	5.5	0	1.71	14.24	68.71	
261	17.8	4.8	0	3.22	16.26	71.79	
262	20	5.6	0	2.04	16.97	70.51	
263	24.6	8.1	0	1.99	18.89	64.23	
264	19.9	7.3	0	2.53	18.62	70.39	
265	18.8	6.6	0	1.67	17.34	78.73	
266	20.8	7.2	0	2.26	18.26	70.98	
267	24.1	7.4	0	1.99	18.38	62.72	
268	25.1	7.9	0	1.67	18.26	66.43	
269	20.6	10.3	0	1.54	17.86	70.71	
270	16.6	13.4	0.09	3.16	16.51	74.97	
271	19.7	11.2	0	1.97	6.64	88.65	
272	13.3	9.2	0.18	2.85	13.15	77.76	
273	16.7	9.9	1.25	1.45	7.02	76.72	
274	12.8	4	0.21	2.99	11.47	81.91	
275	11.4	4.1	1.2	3.39	8.47	81.91	
276	10.9	1	0.09	4.07	9.73	82.32	
277	12.1	1.3	0.33	3.04	13.17	74.54	
278	14.2	3.3	0	1.68	7.9	74.43	
279	11.9	1.3	0.1	1.77	11.98	69.65	
280	13.7	-0.7	0.07	2.28	16.04	67.6	
281	15.5	7.5	1.52	2.55	15.22	66.24	
282	18.4	4.5	0	3.77	3.74	92.26	
283	18.4	1.4	0.08	4.38	15.29	70.37	
284	19.5	3.1	0.07	1.26	15.19	60.42	
285	23.4	5.3	0	2.22	13.74	73.37	
286	25.8	8.7	0	1.6	14.34	70.57	
287	19.6	2.8	0	1.96	13.16	71.43	
288	16.9	1.7	0.41	3.81	11.04	73.7	
289	12.1	2.7	0.44	1.76	10.26	77.65	
290	10.3	2	0	3.44	7.63	76.07	
291	10.8	-1.9	0.1	2.16	13.43	70.03	
292	11.7	-2.9	0.14	2.16	12.98	62.48	
293	13.2	2	0.39	1.56	13.55	60.96	
294	7.5	-0.2	0	3.26	6.74	72.36	
295	7.4	-1.9	0.13	5.68	6.65	79.53	
296	9.3	1.3	0	2.69	13.42	72.99	
297	8.1	-0.3	0.07	2.83	12.9	81.37	
298	11.5	4.6	0.61	3.13	3.26	85.65	
299	10.1	3	0.71	4.74	8.44	81.44	
300	7.2	1.1	0.22	5.84	4.93	74.41	
301	3	-0.9	0.07	4.11	7.06	83.7	
302	1.2	-3.9	0	6.01	8.44	78.65	
303	8.1	-4.6	0.21	4.8	6.69	70.36	
304	16.4	2.4	0	2.95	11.25	69.15	
305	8.9	-2.2	0	4.56	11.21	74.76	
306	5.8	-4.2	0.17	2.69	10.92	78.36	
307	15.4	4	0.72	3.03	10.86	75.67	
308	18.9	3.9	0	3.06	8.24	94.48	
309	19.1	3.1	0	2.36	10.62	81.3	
310	18.4	2.8	0	1.82	10.74	84.35	
311	17.4	6.3	0.88	1.73	10.46	85.56	
312	8.4	1.5	0.24	2.22	7.22	89.97	
313	4.3	-0.6	0.16	4.69	4.4	81.02	
314	1.4	-1.5	0.07	4.52	4.62	82.41	
315	3	0	0	5.11	5.33	76.6	
316	6	-0.7	0	2.67	4.5	81.98	
317	9.6	4.4	1.13	2.34	6	77.12	
318	11.6	7.7	0.3	4.4	2.12	93.79	
319	8	-0.1	2.81	3.65	3.46	92.72	
320	-0.1	-2.5	0.23	4.57	1.63	94.23	
321	-2.1	-8.5	0.34	5.64	3.9	83.76	
322	-2.8	-11.9	0	3.32	5.44	81.01	
323	-3.5	-14	0.38	3.09	5.51	78.48	
324	-1.6	-9.2	0.31	2	3.84	82.26	
325	-6.7	-14.1	0.3	2.58	3.59	87.93	
326	-5.7	-16.3	0.35	3.58	4.84	78.12	
327	-2.5	-13.7	0.39	1.82	3.85	79.9	
328	1.8	-4.9	0.62	2.54	3.97	80.04	
329	0.6	-0.6	0	2.52	1.82	91.03	
330	0.2	-1	0.19	2.69	2.83	93.51	
331	-0.1	-1.6	0	4.85	2.3	90.34	
332	0.9	-2.4	0.07	3.38	2.36	87.29	
333	0.9	-9	0	4.62	2.41	89.37	
334	0.3	-7	0.65	2.17	5.03	83.21	
335	0.8	-3.4	0.45	4.12	3.39	91.96	
336	-2.4	-5.1	0.06	5.53	3.21	92.74	
337	2.2	-4.7	0.32	5.24	3.8	82.35	
338	1.5	-6.5	0.08	5.49	5.01	85.76	
339	-6.3	-9.8	0	4.95	4.78	84.36	
340	-3.2	-10.4	0.31	4.4	6.01	72.68	
341	-4.3	-18.1	0.09	5.31	4.07	81.73	
342	-5	-12.8	0.22	5.91	5.3	78.24	
343	2.3	-5.2	1.38	2.48	5	78.45	
344	0.5	-14.3	0.06	3.27	1.82	97.05	
345	-3.9	-15.9	0.07	3.57	5.84	89.08	
346	-3.5	-16.9	0.11	1.38	5.58	87.85	
347	-1.4	-15.9	0.07	3.48	4.65	88.15	
348	4.2	-1.7	0.17	3.91	5.37	85.4	
349	6.8	-9.9	0.65	5.72	1.6	88.98	
350	-5.9	-10.2	0.19	8.29	2.78	87.9	
351	-3.2	-7.2	0.12	2.98	5.75	69.54	
352	-4.7	-8	0	3.37	3.93	87.42	
353	-6.1	-15.9	0.38	2.32	3.56	82.28	
354	-11.6	-18.5	0.06	6.28	0.64	89.84	
355	-6.1	-15.2	0.29	3.53	4.99	84.72	
356	-8.8	-17.8	0.06	7.8	3.41	88.49	
357	-2.9	-15.2	0.73	5.62	4.47	82.98	
358	4.8	-3	1.28	4.28	-99	89.38	
359	-1.8	-7	0	7.18	1.5	95.13	
360	1.5	-7.6	0.16	4.13	3.75	83.51	
361	12.6	1.1	2.01	3.19	3.15	91.39	
362	10.8	-1.8	0.21	6.09	1.72	100	
363	2.2	-3.6	0	9.11	3.1	89.88	
364	-3.2	-6.2	0.34	6.1	8.3	81.87	
365	-6.2	-16.3	0.17	5.08	5.3	70.99	
366	-3.4	-10.6	0.21	6.96	6.03	74.5	
