elora1986							
85	16.6	8.5	0.46	6.36	11.41	89.34	
86	2.2	-0.1	0	4.35	5.22	85.07	
87	11.4	-2.4	0	5.43	18.07	81.42	
88	18.9	7.7	0	6.65	21.64	78.91	
89	22.1	9.8	0	6.2	20.48	79.67	
90	14.6	-1	0	2.07	22.25	77.42	
91	23.4	-1	0.3	5.08	19.73	80.09	
92	11.8	-0.5	0	2.62	23.36	74.63	
93	10.7	1.8	0.02	4.22	20.09	75.92	
94	9.4	3.9	0.12	4.75	11.16	83.1	
95	7.4	1.8	1.14	4.81	5.04	90.55	
96	16.3	2.5	0	4.23	13.43	85.67	
97	15	4.9	0.14	4.44	14.36	84.49	
98	5.5	3.6	0.02	5.2	9.68	83.77	
99	2.4	-0.1	0	5.23	9.07	81.83	
100	1.2	-2.7	0.14	5.08	9.83	78.83	
101	1.1	-3.2	0.06	4.04	7.09	81.1	
102	4	-4.9	0	2.31	16.52	73.77	
103	10.1	-2.6	0	2.23	24.66	70.56	
104	13.6	4.9	0.2	3.24	23.54	64.07	
105	7.5	4.1	1.1	2.85	7.74	85.47	
106	8.3	2.6	0.18	3.59	4.03	91.9	
107	16.1	5	0	3.89	22.75	75.77	
108	17.6	4.3	0	2.21	26.68	71.51	
109	20.4	2.7	0	3.19	20.48	80.9	
110	12.4	2.8	1.77	2.32	7.06	83.58	
111	7.2	3	0	4.53	7.81	87.93	
112	0.4	-5.3	0	3.44	13.39	68.22	
113	14.6	-4.4	0	2.73	27.86	61.85	
114	17	-1.3	0	2.16	26.89	60.72	
115	22.3	4.5	0	1.47	23.18	66.14	
116	23.7	5.8	0	1.64	22.5	61.66	
117	24.1	8.5	0	2.15	26.42	78.66	
118	24.6	9.7	0.03	2.54	26.28	79.87	
119	10.1	8.2	0	4.19	7.52	82.28	
120	16.7	3.6	0	2.33	6.55	78.37	
121	15.5	10	0.22	6.57	13.1	73.04	
122	5.8	-1.6	0	5.92	23.51	61.75	
123	7.7	-3.9	0	4.58	24.55	61.28	
124	16.1	-2.3	0	4.24	21.46	66.25	
125	23.7	11.2	0	5.93	18.07	69.74	
126	23.8	14.8	0	4.79	18.29	88.18	
127	16.2	10.3	0	4.31	27.32	73.37	
128	17.1	4.3	0	3.24	27.58	70.82	
129	14.8	7.4	0	3.68	18.94	75.69	
130	20.7	2.6	0	1.56	29.3	56.13	
131	20.8	5.3	0	2.44	27.97	61.41	
132	17.1	0	0	4.5	23.76	67.15	
133	20.3	5.1	0	2.96	22.72	66.04	
134	14.5	8.1	0.24	3.62	7.7	87.53	
135	23.4	9.6	1.22	3.38	19.15	85.57	
136	18.7	15.4	0.06	5.24	7.2	84.3	
137	23.8	14	0.04	2.29	24.44	74.36	
138	20.8	15.5	2.6	3.41	7.06	87.55	
139	11.8	9.8	0.72	2.67	1.62	93.92	
140	10.9	8.5	1.54	3.15	2.84	90.9	
141	11.9	8.7	0	2.68	5.98	85.78	
142	15.2	7.4	1.2	1.16	9.4	75.74	
143	14.8	9.9	0	2.39	8.93	89.09	
144	19.3	5.6	0	1.05	18.9	78.81	
145	24.4	8.3	0	1.26	29.66	68.71	
146	23.9	13.7	0	2.13	22.72	69.88	
147	22.5	12.8	0	1.52	13.61	83.76	
148	26.8	12.2	0	2.09	27.79	73.59	
149	27.4	12.1	0	2.7	30.38	66.55	
150	27	13.8	0	3.77	27.97	70.79	
151	22.6	15.5	0	1.74	20.05	80.28	
152	24.9	10.7	0.1	4.7	12.85	81.24	
153	13.2	3.4	0	3.47	31.03	57.15	
154	17.5	1.2	0	1.99	29.77	51.32	
155	25	4.9	0	3.18	28.01	69.24	
156	15.1	13.4	0.14	2.93	4.97	88.64	
157	18	9.3	0	4.14	18.18	76.82	
158	21.8	13.4	1.42	2.7	6.73	84.79	
159	21.3	14.7	0	4.35	27.65	68.37	
160	21.4	5	0	1.31	29.56	52.24	
161	23.4	7.3	1.48	2.45	19.33	64	
162	18.7	13.6	2.06	2.89	12.38	88.45	
163	19.2	14.2	0.2	4.14	6.3	83.15	
164	19.5	12.9	0	3.86	19.58	73.08	
165	22	8.8	0	1.5	26.89	56.38	
166	21.5	11.5	0.02	1.77	9	80.06	
167	26.4	15	2.78	6.15	16.56	81.74	
168	15	5.2	0	3.68	27.65	54.77	
169	19.3	5.2	0	3.04	30.1	56.8	
170	21.6	10.3	0	3.18	11.05	84.44	
171	22.3	12	0	2.61	25.78	58.41	
172	23.9	8.8	0.82	1.6	28.69	52.98	
173	29.8	13.9	2.1	4.38	21.13	74.69	
174	24.3	12.7	0.78	4.24	31.46	63.77	
175	13.8	9.7	0	4.79	14.58	71.53	
176	18.1	5	0	2.96	28.87	55.09	
177	23.7	10.6	0	3.32	17.28	61.78	
178	23.7	16.2	1.28	4.44	6.7	84.99	
179	25.1	15.2	0	2.64	24.77	67.48	
180	23.4	10.2	0.32	3.97	23.18	57.29	
181	20.6	8.4	0	1.65	23.87	55.17	
182	21.3	7.2	0.66	1.81	21.89	57.24	
183	22	12.6	0	3.39	24.48	59.94	
184	17.7	9.1	0	3.35	30.49	50.87	
185	22.2	7.6	0.18	4.94	19.26	56.84	
186	28.1	18.5	0	4.83	25.78	66.6	
187	30.5	17.1	0	4.38	31.25	62.25	
188	27.5	19.1	0	3.17	27.32	65.68	
189	24.8	14.1	0	2.59	15.41	58.97	
190	23.6	16.5	0.04	2.93	23.94	54.75	
191	22.5	9	0	2.04	25.7	50.02	
192	17.8	10.5	0.16	2.71	12.42	65.81	
193	16.9	13.3	0.72	2.77	6.48	81.03	
194	24	14.3	0.72	4.54	19.76	71.77	
195	21.8	13.7	0.02	3.9	24.05	65.23	
196	24.7	9.3	0	2.05	26.93	53.7	
197	24.6	15.2	0.02	1.23	15.34	74.22	
198	27.1	15.7	2.2	2.67	15.16	80.74	
199	31.4	19.4	1.58	3.05	21.53	74.08	
200	29.6	17	0.36	1.49	15.16	74.77	
201	26.1	20.3	0	3.08	20.45	70.49	
202	22.9	12.2	0	1.85	29.99	53.57	
203	25.4	10.9	0	0.97	28.33	50.1	
204	28.1	13.4	0	1.69	24.59	59.7	
205	28	14	0	2.54	28.22	55.7	
206	27.8	16.6	1.7	3.74	10.3	71.92	
207	25.3	18.4	0	1.79	15.16	62.38	
208	27.1	15.3	0	1.13	22.28	67.02	
209	25.7	15	0.1	2.3	13.72	68.78	
210	22.7	16.9	0	4.05	12.85	73.84	
211	25.2	16.1	0	3.23	22.14	61.82	
212	25.6	13.1	0	1.41	14.87	60.16	
213	26.8	15.7	0	2.75	15.23	70.92	
214	24.4	11.5	0.32	2.81	14.8	63.96	
215	22	10.6	0.02	2.59	22.36	58.53	
216	24	9.4	0	2.51	19.69	61.69	
217	25.5	11.9	0.3	2.72	18.4	60.92	
218	24.8	14	0.54	1.45	10.37	63	
219	22.7	16.4	0.14	2.17	4.25	81.35	
220	24.2	16	2.22	2.63	14.69	76.99	
221	22.3	14.1	0.02	3.74	13.61	71.38	
222	23.6	12.2	0.16	2.79	9.76	82.73	
223	18.2	12.8	0.02	4.05	20.41	63.18	
224	20.8	7.1	0	1.27	21.28	54.37	
225	23.6	7.5	0	1.17	22.97	49.78	
226	23.6	11.6	0.28	2.53	12.38	69.75	
227	26.5	17.7	0.26	3.5	12.71	81.5	
228	26.2	16.7	0	2.35	17.68	71.66	
229	27.9	12.9	0.02	0.96	21.35	57.84	
230	25.8	16.7	0	3.02	25.31	62.51	
231	23.7	12.8	0	2.72	22.68	56.61	
232	25.7	12	0.84	2.39	23.44	70.52	
233	25.5	16	0.26	2.34	13.97	68.11	
234	21	10.5	0	2.41	20.88	64.12	
235	21.6	13.6	1.48	4.59	3.53	78.25	
236	18.8	11.4	0	4.54	25.85	56.66	
237	21.4	5.9	0.02	2.24	16.09	55.74	
238	24.1	11.3	8.96	3.95	12.24	74.01	
239	15.1	11.5	0	4.99	13.82	67.38	
240	14	2.2	0	3.59	17.6	60.12	
241	17.5	1.9	0	2.25	21.2	54.93	
242	19.3	4.5	0	2.29	20.02	52.76	
243	21.6	5.7	0	1.47	21.85	50.58	
244	23.1	7.8	0	1.5	19.62	59.18	
245	24	9.3	0	1.43	21.06	53.95	
246	22.7	12.4	0	2.14	18.54	65.84	
247	23.8	14.7	0	4.2	8.46	77.6	
248	19.8	12.7	0	3.49	20.3	61.11	
249	15.2	6.9	0	2.81	17.32	56.54	
250	11.9	4.6	0	3.21	14.51	57.29	
251	16.6	0.4	0	3.16	22.57	52.04	
252	20	3.7	0	2.99	20.63	52.56	
253	20.1	9.4	0	4.28	1.55	76.51	
254	21.7	16.3	0	7.36	4.21	88.38	
255	14.7	11.4	0	5.58	7.85	81.88	
256	16.6	5.6	0	3.84	12.56	75.45	
257	13.9	0.9	0	1.97	19.26	62.16	
258	8.2	4.6	0	2.39	0.65	84.5	
259	11.5	2.2	0	2.78	14.47	71.76	
260	14.7	0.5	0	2.01	18.61	72.34	
261	18.5	7.1	0	1.68	7.92	87.52	
262	18.1	12	1.08	1.32	9.5	76.7	
263	14.4	13	0.06	1.38	3.92	88.19	
264	14.7	11.4	0.3	2.03	6.52	85.42	
265	17.7	10.5	3.44	2.92	4.32	90.68	
266	19.5	14.2	0.02	2.56	6.08	90.88	
267	21.6	9.8	0	1.74	15.55	75.8	
268	18.5	8.8	0	1.69	5.98	75.84	
269	23.4	13.4	0.2	2.58	6.88	92.22	
270	12.9	10.6	0.06	3.5	5.8	92.64	
271	22.6	10.4	0.3	1.78	9.18	88.71	
272	23.9	17	7.36	4.14	4.79	93.01	
273	18.9	16.5	0.56	4.96	2.59	91.46	
274	16.9	9.5	1	1.89	11.23	82.08	
275	18.6	10.7	0.34	1.95	15.16	76.26	
276	18.5	10.3	0.28	3.19	2.16	96.77	
277	12	11.1	0.8	2.56	1.44	92.78	
278	12.8	3.9	0.52	4.53	14.9	79.14	
279	7.6	2.8	0	4.7	11.95	72.06	
280	13.7	1.4	0.12	3.38	16.81	69.23	
281	13.5	7.4	0.2	5.25	3.28	81	
282	5.8	2.4	0	3.5	10.44	79.2	
283	6.4	-3	0.02	3.31	16.7	73.06	
284	15.2	-0.5	0	2.8	14.72	79.41	
285	16.5	6.3	0.72	2.93	6.95	88.15	
286	13.5	11.4	1.42	2.28	5	88.33	
287	9.6	5.9	0.34	5.27	5.15	86.21	
288	8.2	1.8	0.1	3.88	7.09	83.48	
289	6.9	0.4	0.1	2	4.32	84.93	
290	7.9	4.2	0	2.25	5.11	87.43	
291	10.6	-1.3	0.02	0.88	14.94	76.31	
292	12.8	-2.2	0.02	1.72	14.33	80	
293	14.8	-0.4	0.02	2.6	14.44	86.98	
294	16.7	4.7	0	2.71	9.43	87.81	
295	18.9	3.1	0.12	3.05	11.63	93.12	
296	13.9	11	0	3.44	5.98	90.57	
297	11.9	0.1	0.04	2.63	12.46	78.4	
298	8.9	0.1	0.04	2.46	6.08	83.89	
299	10	5.7	0.3	1.92	2.56	95.49	
300	12	8.5	1.06	2.44	2.7	97.98	
301	14.4	3.8	0	3.55	10.58	89.01	
302	12.6	8.6	0.06	4.38	3.13	92.64	
303	6.3	1.3	0	2.34	8.28	80.48	
304	10.8	-3.4	0.02	3.15	10.94	82.6	
305	14.9	2.6	1.64	4.64	4.68	89.27	
306	6	-0.9	0	2.44	9.68	78.73	
307	7.3	-2.9	0	3.58	6.84	74.49	
308	1.4	-0.7	0	3.08	9.32	75.65	
309	4.9	-5.3	0	2.58	8.21	80.47	
310	10.6	2.2	0	1.78	6.16	87.88	
311	9.6	-0.5	0	1.36	3.46	99.01	
312	15	3.3	0.36	3.57	3.49	98	
313	8.8	0.9	0	6.85	8.57	77.84	
314	1.5	-2.8	0	2.89	5.72	71.87	
315	1.7	-3.3	0	2.44	3.82	84.54	
316	0.4	-4.8	0	4.61	7.09	74.18	
317	-6.1	-10	0.22	5.43	5.04	63.51	
318	-1.5	-10.8	0	5.45	5.29	73.62	
319	0.7	-3.4	0	4.34	2.45	78.84	
320	1.9	-1	0.22	3.1	4.68	89.53	
321	5.9	0.6	0	4.03	6.98	91.93	
322	0.5	-2.9	0	3.27	6.23	79.53	
323	-3.1	-10.7	0	2.95	10.19	63.51	
324	-2	-6.7	2	3.64	1.94	86.57	
325	-1.4	-4.1	0	3.99	2.99	85.58	
326	2.8	-7.8	0	2.13	4.18	94.61	
327	4.4	-5.5	0	3.43	3.28	97.96	
328	2	0	0	4.61	3.53	90.53	
329	5.1	-2	0	2.78	7.78	85.38	
330	3.6	-0.7	0.8	2.88	1.58	96.42	
331	4.6	-3.1	0	3.17	7.92	91.37	
332	1.7	-0.6	0	4.47	4.86	89.2	
333	5.3	-0.7	0	3.05	6.12	90.71	
334	-2.3	-5.5	0	3.91	7.81	73.97	
335	-0.7	-7.9	0	5.93	7.27	77.53	
336	1.3	-3.3	3.36	4.27	2.84	92.92	
337	1.8	0.1	0	4.99	3.89	93.17	
338	-1.9	-4.1	0.64	7.3	5.4	84.06	
339	-0.7	-5.2	0	4.15	7.24	86.25	
340	-0.1	-5	0	5	4.39	91.53	
341	0.2	-10	0.68	3.68	3.28	97.28	
342	-5.3	-11.6	0	4.83	5.72	87.88	
343	0.7	-11.3	0	3.16	2.66	97.83	
344	-6.7	-8.5	0	6.41	5.98	85.76	
345	-2.8	-8.4	0	4.22	5.72	87.13	
346	-3.8	-6.7	1.24	5.23	7.67	84.13	
347	-8.9	-18.2	0	3.19	4.9	82.97	
348	0.8	-14.7	0	5.81	5	89.11	
349	0.3	-2.8	0	2.9	6.34	94.09	
350	1.1	-1.4	0	1.5	5.83	93.72	
351	1.4	-0.6	0	1.44	3.89	97.56	
352	1.1	0.2	0.94	4.2	3.35	96.29	
353	-1	-1.6	0	4.04	7.27	90.13	
354	0	-4	0	1.78	5.22	88.89	
355	-1.5	-11.5	0	2.26	7.78	86.86	
356	-1.5	-11.3	0	4.93	6.37	89.95	
357	0.8	-3.1	0	3.86	7.6	91.55	
358	0.7	-1.8	0.8	4.66	3.96	94.83	
359	1	0	0.86	3.62	3.24	93.75	
360	-0.1	-1	0	2.38	5.08	89.24	
361	-0.4	-2.5	0	1.14	5.11	84.48	
362	-0.5	-2.9	0	3.33	8.24	88.33	
363	-0.7	-3	0	2.55	4.79	91.86	
364	-1	-4	0	1.68	7.63	93.46	
365	-0.5	-2.5	0	1.87	6.26	89.96	
